Id_carbon-intensity-electricity,Id_Entity,Code,Year,Id_CarbonIntensityofElectricity(gCO2/kWh),Outlier_Carbon_(gCO2/kWh)
0,0,AFG,2000,255.3191375732422,1
1,0,AFG,2001,118.6440658569336,1
2,0,AFG,2002,144.9275360107422,1
3,0,AFG,2003,255.3191375732422,1
4,0,AFG,2004,269.66290283203125,1
5,0,AFG,2005,268.81719970703125,1
6,0,AFG,2006,190.4761962890625,1
7,0,AFG,2007,168.42105102539062,1
8,0,AFG,2008,191.78082275390625,1
9,0,AFG,2009,138.29786682128906,1
10,0,AFG,2010,159.57447814941406,1
11,0,AFG,2011,179.4871826171875,1
12,0,AFG,2012,136.36363220214844,1
13,0,AFG,2013,153.1531524658203,1
14,0,AFG,2014,112.06896209716795,1
15,0,AFG,2015,110.16948699951172,1
16,0,AFG,2016,107.4380111694336,1
17,0,AFG,2017,125.9842529296875,1
18,0,AFG,2018,136.75213623046875,1
19,0,AFG,2019,141.5094451904297,1
20,0,AFG,2020,115.38462829589844,1
21,1,Sin Informacion,2000,535.45849609375,1
22,1,Sin Informacion,2001,530.0001220703125,1
23,1,Sin Informacion,2002,524.2651977539062,1
24,1,Sin Informacion,2003,534.8441772460938,1
25,1,Sin Informacion,2004,529.2755737304688,1
26,1,Sin Informacion,2005,531.9890747070312,1
27,1,Sin Informacion,2006,531.0554809570312,1
28,1,Sin Informacion,2007,532.0801391601562,1
29,1,Sin Informacion,2008,525.3151245117188,1
30,1,Sin Informacion,2009,517.0382690429688,1
31,1,Sin Informacion,2010,511.80181884765625,1
32,1,Sin Informacion,2011,504.1724853515625,1
33,1,Sin Informacion,2012,499.7821350097656,1
34,1,Sin Informacion,2013,491.017578125,1
35,1,Sin Informacion,2014,485.2170104980469,1
36,1,Sin Informacion,2015,488.0860595703125,1
37,1,Sin Informacion,2016,483.0273132324219,1
38,1,Sin Informacion,2017,479.83441162109375,1
39,1,Sin Informacion,2018,470.7342834472656,1
40,1,Sin Informacion,2019,468.15478515625,1
41,1,Sin Informacion,2020,442.7178039550781,1
42,1,Sin Informacion,2021,287.101806640625,1
43,4,ALB,2000,50.3144645690918,1
44,4,ALB,2001,56.30026245117188,1
45,4,ALB,2002,64.1711196899414,1
46,4,ALB,2003,40.0,1
47,4,ALB,2004,40.99821472167969,1
48,4,ALB,2005,33.08823776245117,1
49,4,ALB,2006,34.4202880859375,1
50,4,ALB,2007,41.95804214477539,1
51,4,ALB,2008,23.68421173095703,1
52,4,ALB,2009,23.07692146301269,1
53,4,ALB,2010,23.77807235717773,1
54,4,ALB,2011,33.41288757324219,1
55,4,ALB,2012,23.305084228515625,1
56,4,ALB,2013,24.42528915405273,1
57,4,ALB,2014,23.305084228515625,1
58,4,ALB,2015,23.769100189208984,1
59,4,ALB,2016,24.42159080505371,1
60,4,ALB,2017,24.33628273010254,1
61,4,ALB,2018,24.5614013671875,1
62,4,ALB,2019,23.07692146301269,1
63,4,ALB,2020,24.482107162475582,1
64,5,DZA,2000,468.2826843261719,1
65,5,DZA,2001,467.2300415039063,1
66,5,DZA,2002,467.30322265625,1
67,5,DZA,2003,464.6437377929688,1
68,5,DZA,2004,464.0148620605469,1
69,5,DZA,2005,459.3837585449219,1
70,5,DZA,2006,463.2809753417969,1
71,5,DZA,2007,462.0744934082031,1
72,5,DZA,2008,463.7522583007813,1
73,5,DZA,2009,413.5739135742188,1
74,5,DZA,2010,463.7585754394531,1
75,5,DZA,2011,445.604248046875,1
76,5,DZA,2012,460.8255004882813,1
77,5,DZA,2013,463.0155029296875,1
78,5,DZA,2014,464.0338745117188,1
79,5,DZA,2015,464.11236572265625,1
80,5,DZA,2016,463.2590026855469,1
81,5,DZA,2017,461.6072692871094,1
82,5,DZA,2018,460.1958618164063,1
83,5,DZA,2019,460.0929565429688,1
84,5,DZA,2020,449.748779296875,1
85,6,ASM,2000,687.5,1
86,6,ASM,2001,687.5,1
87,6,ASM,2002,705.88232421875,1
88,6,ASM,2003,722.22216796875,1
89,6,ASM,2004,722.22216796875,1
90,6,ASM,2005,722.22216796875,1
91,6,ASM,2006,722.22216796875,1
92,6,ASM,2007,722.22216796875,1
93,6,ASM,2008,684.2105102539062,1
94,6,ASM,2009,722.22216796875,1
95,6,ASM,2010,687.5,1
96,6,ASM,2011,687.5,1
97,6,ASM,2012,687.5,1
98,6,ASM,2013,687.5,1
99,6,ASM,2014,687.5,1
100,6,ASM,2015,687.5,1
101,6,ASM,2016,705.88232421875,1
102,6,ASM,2017,705.88232421875,1
103,6,ASM,2018,687.5,1
104,6,ASM,2019,687.5,1
105,6,ASM,2020,733.3333129882812,1
106,7,AGO,2000,264.28570556640625,1
107,7,AGO,2001,270.44024658203125,1
108,7,AGO,2002,257.3099365234375,1
109,7,AGO,2003,273.19586181640625,1
110,7,AGO,2004,165.13763427734375,1
111,7,AGO,2005,153.84613037109375,1
112,7,AGO,2006,148.1481475830078,1
113,7,AGO,2007,171.42857360839844,1
114,7,AGO,2008,182.26600646972656,1
115,7,AGO,2009,249.9999847412109,1
116,7,AGO,2010,233.08270263671875,1
117,7,AGO,2011,215.1898651123047,1
118,7,AGO,2012,280.2653503417969,1
119,7,AGO,2013,298.6198425292969,1
120,7,AGO,2014,274.4034423828125,1
121,7,AGO,2015,273.8990173339844,1
122,7,AGO,2016,262.4877624511719,1
123,7,AGO,2017,163.0740509033203,1
124,7,AGO,2018,149.57264709472656,1
125,7,AGO,2019,185.10324096679688,1
126,7,AGO,2020,168.86727905273438,1
127,9,ATG,2000,714.2857055664062,1
128,9,ATG,2001,687.5,1
129,9,ATG,2002,722.22216796875,1
130,9,ATG,2003,700.0,1
131,9,ATG,2004,714.2857666015625,1
132,9,ATG,2005,695.6521606445312,1
133,9,ATG,2006,708.3333740234375,1
134,9,ATG,2007,692.3078002929688,1
135,9,ATG,2008,703.7036743164062,1
136,9,ATG,2009,709.6774291992188,1
137,9,ATG,2010,687.5,1
138,9,ATG,2011,687.5,1
139,9,ATG,2012,709.6774291992188,1
140,9,ATG,2013,709.6774291992188,1
141,9,ATG,2014,687.5,1
142,9,ATG,2015,666.6666259765625,1
143,9,ATG,2016,666.6666259765625,1
144,9,ATG,2017,666.6666259765625,1
145,9,ATG,2018,666.6666259765625,1
146,9,ATG,2019,676.4705810546875,1
147,9,ATG,2020,687.5,1
148,10,ARG,2000,299.8495483398437,1
149,10,ARG,2001,251.6148376464844,1
150,10,ARG,2002,246.1283416748047,1
151,10,ARG,2003,265.48065185546875,1
152,10,ARG,2004,304.30633544921875,1
153,10,ARG,2005,305.9097900390625,1
154,10,ARG,2006,314.9257507324219,1
155,10,ARG,2007,351.9928283691406,1
156,10,ARG,2008,345.6783142089844,1
157,10,ARG,2009,334.5976867675781,1
158,10,ARG,2010,349.86334228515625,1
159,10,ARG,2011,365.8386535644531,1
160,10,ARG,2012,373.3635559082031,1
161,10,ARG,2013,366.1035461425781,1
162,10,ARG,2014,368.02294921875,1
163,10,ARG,2015,372.7095336914063,1
164,10,ARG,2016,375.22210693359375,1
165,10,ARG,2017,361.6986389160156,1
166,10,ARG,2018,352.0380859375,1
167,10,ARG,2019,333.54852294921875,1
168,10,ARG,2020,336.00018310546875,1
169,10,ARG,2021,347.2919616699219,1
170,11,ARM,2000,229.53738403320312,1
171,11,ARM,2001,236.98382568359372,1
172,11,ARM,2002,153.5508575439453,1
173,11,ARM,2003,147.79270935058594,1
174,11,ARM,2004,155.93218994140625,1
175,11,ARM,2005,152.42881774902344,1
176,11,ARM,2006,133.45196533203125,1
177,11,ARM,2007,136.20071411132812,1
178,11,ARM,2008,140.767822265625,1
179,11,ARM,2009,113.59405517578124,1
180,11,ARM,2010,121.3592300415039,1
181,11,ARM,2011,168.31683349609375,1
182,11,ARM,2012,216.8199615478516,1
183,11,ARM,2013,210.9588928222656,1
184,11,ARM,2014,216.9167938232422,1
185,11,ARM,2015,185.6368560791016,1
186,11,ARM,2016,184.17266845703125,1
187,11,ARM,2017,190.21739196777344,1
188,11,ARM,2018,219.5121917724609,1
189,11,ARM,2019,203.85675048828125,1
190,11,ARM,2020,208.73123168945312,1
191,11,ARM,2021,206.9425811767578,1
192,12,ABW,2000,698.630126953125,1
193,12,ABW,2001,697.3683471679688,1
194,12,ABW,2002,701.2987060546875,1
195,12,ABW,2003,696.2025146484375,1
196,12,ABW,2004,703.7037353515625,1
197,12,ABW,2005,697.6744384765625,1
198,12,ABW,2006,705.8823852539062,1
199,12,ABW,2007,704.54541015625,1
200,12,ABW,2008,697.6744384765625,1
201,12,ABW,2009,677.77783203125,1
202,12,ABW,2010,617.9775390625,1
203,12,ABW,2011,613.6364135742188,1
204,12,ABW,2012,586.2068481445312,1
205,12,ABW,2013,584.2696533203125,1
206,12,ABW,2014,573.03369140625,1
207,12,ABW,2015,569.8923950195312,1
208,12,ABW,2016,588.8888549804688,1
209,12,ABW,2017,591.3978271484375,1
210,12,ABW,2018,582.4175415039062,1
211,12,ABW,2019,586.95654296875,1
212,12,ABW,2020,579.54541015625,1
213,13,Sin Informacion,2000,530.4603881835938,1
214,13,Sin Informacion,2001,530.6058349609375,1
215,13,Sin Informacion,2002,539.1719970703125,1
216,13,Sin Informacion,2003,553.0040283203125,1
217,13,Sin Informacion,2004,548.228515625,1
218,13,Sin Informacion,2005,552.924560546875,1
219,13,Sin Informacion,2006,558.5020141601562,1
220,13,Sin Informacion,2007,571.3616333007812,1
221,13,Sin Informacion,2008,560.2723999023438,1
222,13,Sin Informacion,2009,567.1905517578125,1
223,13,Sin Informacion,2010,566.7632446289062,1
224,13,Sin Informacion,2011,586.07470703125,1
225,13,Sin Informacion,2012,580.1737670898438,1
226,13,Sin Informacion,2013,582.5723266601562,1
227,13,Sin Informacion,2014,573.813720703125,1
228,13,Sin Informacion,2015,562.8434448242188,1
229,13,Sin Informacion,2016,556.7133178710938,1
230,13,Sin Informacion,2017,550.7235107421875,1
231,13,Sin Informacion,2018,546.69873046875,1
232,13,Sin Informacion,2019,538.0678100585938,1
233,13,Sin Informacion,2020,526.0313110351562,1
234,13,Sin Informacion,2021,476.8709106445313,1
235,17,AUS,2000,663.1954345703125,1
236,17,AUS,2001,678.0673828125,1
237,17,AUS,2002,682.2517700195312,1
238,17,AUS,2003,668.9462280273438,1
239,17,AUS,2004,693.4912109375,1
240,17,AUS,2005,668.9794311523438,1
241,17,AUS,2006,653.6803588867188,1
242,17,AUS,2007,664.556396484375,1
243,17,AUS,2008,662.2219848632812,1
244,17,AUS,2009,660.4990234375,1
245,17,AUS,2010,653.6454467773438,1
246,17,AUS,2011,625.9750366210938,1
247,17,AUS,2012,630.46630859375,1
248,17,AUS,2013,605.4981689453125,1
249,17,AUS,2014,595.48388671875,1
250,17,AUS,2015,604.0921020507812,1
251,17,AUS,2016,599.8790893554688,1
252,17,AUS,2017,586.8699951171875,1
253,17,AUS,2018,578.2986450195312,1
254,17,AUS,2019,553.5150756835938,1
255,17,AUS,2020,514.341796875,1
256,17,AUS,2021,486.2549743652344,1
257,19,AUT,2000,163.30580139160156,1
258,19,AUT,2001,160.01409912109375,1
259,19,AUT,2002,143.92727661132812,1
260,19,AUT,2003,199.5583953857422,1
261,19,AUT,2004,187.18682861328125,1
262,19,AUT,2005,179.55271911621094,1
263,19,AUT,2006,170.873046875,1
264,19,AUT,2007,154.4222869873047,1
265,19,AUT,2008,149.86843872070312,1
266,19,AUT,2009,130.26956176757812,1
267,19,AUT,2010,154.60989379882812,1
268,19,AUT,2011,167.03334045410156,1
269,19,AUT,2012,110.00857543945312,1
270,19,AUT,2013,102.2824249267578,1
271,19,AUT,2014,91.39713287353516,1
272,19,AUT,2015,106.84934997558594,1
273,19,AUT,2016,87.57441711425781,1
274,19,AUT,2017,98.14310455322266,1
275,19,AUT,2018,102.01396942138672,1
276,19,AUT,2019,94.29603576660156,1
277,19,AUT,2020,82.6830062866211,1
278,19,AUT,2021,81.25418090820312,1
279,20,AZE,2000,513.3689575195312,1
280,20,AZE,2001,520.3226318359375,1
281,20,AZE,2002,518.154052734375,1
282,20,AZE,2003,489.0538330078125,1
283,20,AZE,2004,481.05224609375,1
284,20,AZE,2005,441.1507568359375,1
285,20,AZE,2006,474.6770935058594,1
286,20,AZE,2007,492.973876953125,1
287,20,AZE,2008,495.7951965332031,1
288,20,AZE,2009,478.0327758789063,1
289,20,AZE,2010,446.29736328125,1
290,20,AZE,2011,473.5436401367188,1
291,20,AZE,2012,500.6938781738281,1
292,20,AZE,2013,500.1284790039063,1
293,20,AZE,2014,505.1015625,1
294,20,AZE,2015,498.225830078125,1
295,20,AZE,2016,491.3256530761719,1
296,20,AZE,2017,494.6363220214844,1
297,20,AZE,2018,493.8721923828125,1
298,20,AZE,2019,495.1500854492188,1
299,20,AZE,2020,504.2745056152344,1
300,20,AZE,2021,481.5190734863281,1
301,21,BHS,2000,700.636962890625,1
302,21,BHS,2001,699.3865356445312,1
303,21,BHS,2002,697.6744384765625,1
304,21,BHS,2003,701.657470703125,1
305,21,BHS,2004,698.3240356445312,1
306,21,BHS,2005,698.4127197265625,1
307,21,BHS,2006,699.4818725585938,1
308,21,BHS,2007,697.5609741210938,1
309,21,BHS,2008,697.5609741210938,1
310,21,BHS,2009,702.5641479492188,1
311,21,BHS,2010,698.4127197265625,1
312,21,BHS,2011,699.4818725585938,1
313,21,BHS,2012,698.3240356445312,1
314,21,BHS,2013,700.56494140625,1
315,21,BHS,2014,701.657470703125,1
316,21,BHS,2015,702.127685546875,1
317,21,BHS,2016,702.70263671875,1
318,21,BHS,2017,700.5347290039062,1
319,21,BHS,2018,700.9345703125,1
320,21,BHS,2019,700.0000610351562,1
321,21,BHS,2020,698.492431640625,1
322,22,BHR,2000,490.7833557128906,1
323,22,BHR,2001,490.5385437011719,1
324,22,BHR,2002,490.5791931152344,1
325,22,BHR,2003,490.8474426269531,1
326,22,BHR,2004,490.7773132324219,1
327,22,BHR,2005,490.6593322753906,1
328,22,BHR,2006,490.3943481445313,1
329,22,BHR,2007,490.6954345703125,1
330,22,BHR,2008,490.4429016113281,1
331,22,BHR,2009,490.334716796875,1
332,22,BHR,2010,490.39752197265625,1
333,22,BHR,2011,490.3846130371094,1
334,22,BHR,2012,490.3391723632813,1
335,22,BHR,2013,490.1477355957031,1
336,22,BHR,2014,490.0507507324219,1
337,22,BHR,2015,490.1082458496094,1
338,22,BHR,2016,490.11566162109375,1
339,22,BHR,2017,490.1746520996094,1
340,22,BHR,2018,490.28076171875,1
341,22,BHR,2019,490.1399230957031,1
342,22,BHR,2020,489.953125,1
343,23,BGD,2000,540.2321166992188,1
344,23,BGD,2001,529.5537719726562,1
345,23,BGD,2002,521.2937622070312,1
346,23,BGD,2003,520.9786376953125,1
347,23,BGD,2004,524.6121826171875,1
348,23,BGD,2005,534.2074584960938,1
349,23,BGD,2006,562.6650390625,1
350,23,BGD,2007,543.2750244140625,1
351,23,BGD,2008,542.1177978515625,1
352,23,BGD,2009,550.4163208007812,1
353,23,BGD,2010,541.3624877929688,1
354,23,BGD,2011,539.5809326171875,1
355,23,BGD,2012,541.2847900390625,1
356,23,BGD,2013,519.8746948242188,1
357,23,BGD,2014,518.5728759765625,1
358,23,BGD,2015,496.5776062011719,1
359,23,BGD,2016,504.5114440917969,1
360,23,BGD,2017,504.5867614746094,1
361,23,BGD,2018,492.5853576660156,1
362,23,BGD,2019,476.0698547363281,1
363,23,BGD,2020,476.3673400878906,1
364,23,BGD,2021,446.6684265136719,1
365,24,BRB,2000,697.3683471679688,1
366,24,BRB,2001,700.0,1
367,24,BRB,2002,698.7951049804688,1
368,24,BRB,2003,701.1494750976562,1
369,24,BRB,2004,700.0,1
370,24,BRB,2005,705.26318359375,1
371,24,BRB,2006,704.0816040039062,1
372,24,BRB,2007,700.0,1
373,24,BRB,2008,702.9702758789062,1
374,24,BRB,2009,696.0784301757812,1
375,24,BRB,2010,701.0309448242188,1
376,24,BRB,2011,696.9696655273438,1
377,24,BRB,2012,698.11328125,1
378,24,BRB,2013,705.26318359375,1
379,24,BRB,2014,690.7216796875,1
380,24,BRB,2015,693.8775634765625,1
381,24,BRB,2016,683.1682739257812,1
382,24,BRB,2017,683.1682739257812,1
383,24,BRB,2018,673.267333984375,1
384,24,BRB,2019,676.4705810546875,1
385,24,BRB,2020,670.10302734375,1
386,25,BLR,2000,460.1356506347656,1
387,25,BLR,2001,460.0407104492188,1
388,25,BLR,2002,460.0090942382813,1
389,25,BLR,2003,460.059326171875,1
390,25,BLR,2004,460.0942077636719,1
391,25,BLR,2005,459.9334411621094,1
392,25,BLR,2006,458.9607238769531,1
393,25,BLR,2007,459.32952880859375,1
394,25,BLR,2008,459.0060729980469,1
395,25,BLR,2009,457.8194274902344,1
396,25,BLR,2010,459.7306213378906,1
397,25,BLR,2011,459.2739868164063,1
398,25,BLR,2012,459.1803588867188,1
399,25,BLR,2013,457.532958984375,1
400,25,BLR,2014,458.0130615234375,1
401,25,BLR,2015,455.7139892578125,1
402,25,BLR,2016,456.0348205566406,1
403,25,BLR,2017,451.88580322265625,1
404,25,BLR,2018,453.669677734375,1
405,25,BLR,2019,447.2077331542969,1
406,25,BLR,2020,439.96380615234375,1
407,25,BLR,2021,443.6255798339844,1
408,26,BEL,2000,273.7704162597656,1
409,26,BEL,2001,263.0886535644531,1
410,26,BEL,2002,268.06707763671875,1
411,26,BEL,2003,177.24212646484375,1
412,26,BEL,2004,0.0,1
413,26,BEL,2005,229.8190155029297,1
414,26,BEL,2006,151.83900451660156,1
415,26,BEL,2007,247.68638610839844,1
416,26,BEL,2008,235.488037109375,1
417,26,BEL,2009,219.214111328125,1
418,26,BEL,2010,157.58053588867188,1
419,26,BEL,2011,188.3845672607422,1
420,26,BEL,2012,144.71240234375,1
421,26,BEL,2013,71.85826110839844,1
422,26,BEL,2014,165.41387939453125,1
423,26,BEL,2015,129.10963439941406,1
424,26,BEL,2016,175.2183074951172,1
425,26,BEL,2017,184.7227325439453,1
426,26,BEL,2018,213.22872924804688,1
427,26,BEL,2019,170.8675079345703,1
428,26,BEL,2020,178.99295043945312,1
429,26,BEL,2021,139.72740173339844,1
430,27,BLZ,2000,294.1176452636719,1
431,27,BLZ,2001,266.6666564941406,1
432,27,BLZ,2002,266.6666564941406,1
433,27,BLZ,2003,411.76470947265625,1
434,27,BLZ,2004,375.0,1
435,27,BLZ,2005,352.941162109375,1
436,27,BLZ,2006,130.43478393554688,1
437,27,BLZ,2007,166.6666717529297,1
438,27,BLZ,2008,45.45454406738281,1
439,27,BLZ,2009,153.84616088867188,1
440,27,BLZ,2010,285.7142944335937,1
441,27,BLZ,2011,255.8139495849609,1
442,27,BLZ,2012,340.425537109375,1
443,27,BLZ,2013,266.6666564941406,1
444,27,BLZ,2014,313.7254943847656,1
445,27,BLZ,2015,333.3333740234375,1
446,27,BLZ,2016,283.0188903808594,1
447,27,BLZ,2017,346.6666564941406,1
448,27,BLZ,2018,358.974365234375,1
449,27,BLZ,2019,369.047607421875,1
450,27,BLZ,2020,474.5762634277344,1
451,28,BEN,2000,750.0,1
452,28,BEN,2001,666.6666870117188,1
453,28,BEN,2002,666.6666870117188,1
454,28,BEN,2003,714.2857055664062,1
455,28,BEN,2004,750.0,1
456,28,BEN,2005,700.0,1
457,28,BEN,2006,714.2857055664062,1
458,28,BEN,2007,700.0,1
459,28,BEN,2008,714.2857666015625,1
460,28,BEN,2009,666.6666870117188,1
461,28,BEN,2010,727.272705078125,1
462,28,BEN,2011,666.6666259765625,1
463,28,BEN,2012,800.0,1
464,28,BEN,2013,666.6666259765625,1
465,28,BEN,2014,681.8182373046875,1
466,28,BEN,2015,699.9999389648438,1
467,28,BEN,2016,720.0000610351562,1
468,28,BEN,2017,709.6774291992188,1
469,28,BEN,2018,684.2105102539062,1
470,28,BEN,2019,650.0,1
471,28,BEN,2020,652.1739501953125,1
472,30,BTN,2000,22.34636878967285,1
473,30,BTN,2001,26.04166603088379,1
474,30,BTN,2002,22.935779571533203,1
475,30,BTN,2003,24.0,1
476,30,BTN,2004,25.751073837280277,1
477,30,BTN,2005,22.9007625579834,1
478,30,BTN,2006,24.608503341674805,1
479,30,BTN,2007,24.65331268310547,1
480,30,BTN,2008,24.67344093322754,1
481,30,BTN,2009,24.53102684020996,1
482,30,BTN,2010,23.415977478027344,1
483,30,BTN,2011,24.39024543762207,1
484,30,BTN,2012,23.73887252807617,1
485,30,BTN,2013,23.90438270568848,1
486,30,BTN,2014,23.77622413635254,1
487,30,BTN,2015,24.579559326171875,1
488,30,BTN,2016,24.11167335510254,1
489,30,BTN,2017,23.5294132232666,1
490,30,BTN,2018,24.67344093322754,1
491,30,BTN,2019,23.463685989379883,1
492,30,BTN,2020,23.463685989379883,1
493,31,BOL,2000,238.72679138183597,1
494,31,BOL,2001,225.38861083984372,1
495,31,BOL,2002,227.16049194335935,1
496,31,BOL,2003,260.7655944824219,1
497,31,BOL,2004,233.40960693359372,1
498,31,BOL,2005,266.5245361328125,1
499,31,BOL,2006,261.2966613769531,1
500,31,BOL,2007,249.9999847412109,1
501,31,BOL,2008,251.78570556640625,1
502,31,BOL,2009,267.7966003417969,1
503,31,BOL,2010,285.7142944335937,1
504,31,BOL,2011,286.33721923828125,1
505,31,BOL,2012,312.3287658691406,1
506,31,BOL,2013,310.11822509765625,1
507,31,BOL,2014,324.25738525390625,1
508,31,BOL,2015,321.3456726074219,1
509,31,BOL,2016,353.273193359375,1
510,31,BOL,2017,332.96942138671875,1
511,31,BOL,2018,309.978759765625,1
512,31,BOL,2019,315.3153381347656,1
513,31,BOL,2020,317.7569885253906,1
514,31,BOL,2021,311.47540283203125,1
515,32,BIH,2000,420.8955078125,1
516,32,BIH,2001,422.02728271484375,1
517,32,BIH,2002,421.70989990234375,1
518,32,BIH,2003,492.6062927246094,1
519,32,BIH,2004,435.5628356933594,1
520,32,BIH,2005,430.4526672363281,1
521,32,BIH,2006,459.7969970703125,1
522,32,BIH,2007,540.7800903320312,1
523,32,BIH,2008,550.0704956054688,1
524,32,BIH,2009,493.35107421875,1
525,32,BIH,2010,436.3636474609375,1
526,32,BIH,2011,582.9904174804688,1
527,32,BIH,2012,572.9166259765625,1
528,32,BIH,2013,479.1169128417969,1
529,32,BIH,2014,470.622802734375,1
530,32,BIH,2015,480.2190856933594,1
531,32,BIH,2016,531.531494140625,1
532,32,BIH,2017,594.2117919921875,1
533,32,BIH,2018,512.3230590820312,1
534,32,BIH,2019,494.8335266113281,1
535,32,BIH,2020,530.660400390625,1
536,32,BIH,2021,478.4580383300781,1
537,33,BWA,2000,820.2247314453125,1
538,33,BWA,2001,821.0526123046875,1
539,33,BWA,2002,821.4285278320312,1
540,33,BWA,2003,823.5294189453125,1
541,33,BWA,2004,824.3244018554688,1
542,33,BWA,2005,814.8148193359375,1
543,33,BWA,2006,826.6666259765625,1
544,33,BWA,2007,827.586181640625,1
545,33,BWA,2008,818.1818237304688,1
546,33,BWA,2009,780.48779296875,1
547,33,BWA,2010,779.9999389648438,1
548,33,BWA,2011,755.5556030273438,1
549,33,BWA,2012,757.5757446289062,1
550,33,BWA,2013,790.6976928710938,1
551,33,BWA,2014,797.2349853515625,1
552,33,BWA,2015,799.283203125,1
553,33,BWA,2016,801.5872802734375,1
554,33,BWA,2017,799.2957763671875,1
555,33,BWA,2018,797.2972412109375,1
556,33,BWA,2019,800.0000610351562,1
557,33,BWA,2020,800.0,1
558,34,BRA,2000,85.03358459472656,1
559,34,BRA,2001,98.7764892578125,1
560,34,BRA,2002,90.4307632446289,1
561,34,BRA,2003,84.04241180419922,1
562,34,BRA,2004,92.88882446289062,1
563,34,BRA,2005,90.16680908203124,1
564,34,BRA,2006,87.98629760742188,1
565,34,BRA,2007,84.24150085449219,1
566,34,BRA,2008,103.75025939941406,1
567,34,BRA,2009,82.41838073730469,1
568,34,BRA,2010,103.76140594482422,1
569,34,BRA,2011,92.59842681884766,1
570,34,BRA,2012,116.32592010498048,1
571,34,BRA,2013,149.8507537841797,1
572,34,BRA,2014,172.33316040039062,1
573,34,BRA,2015,167.9031219482422,1
574,34,BRA,2016,134.28956604003906,1
575,34,BRA,2017,139.36228942871094,1
576,34,BRA,2018,123.59567260742188,1
577,34,BRA,2019,122.26815032958984,1
578,34,BRA,2020,113.20702362060548,1
579,34,BRA,2021,141.77426147460938,1
580,35,VGB,2000,750.0,1
581,35,VGB,2001,750.0,1
582,35,VGB,2002,750.0,1
583,35,VGB,2003,750.0,1
584,35,VGB,2004,750.0,1
585,35,VGB,2005,666.6666259765625,1
586,35,VGB,2006,700.0,1
587,35,VGB,2007,700.0,1
588,35,VGB,2008,666.6666870117188,1
589,35,VGB,2009,733.3333129882812,1
590,35,VGB,2010,722.22216796875,1
591,35,VGB,2011,722.22216796875,1
592,35,VGB,2012,684.2105102539062,1
593,35,VGB,2013,684.2105102539062,1
594,35,VGB,2014,684.2105102539062,1
595,35,VGB,2015,700.0,1
596,35,VGB,2016,700.0,1
597,35,VGB,2017,714.2857055664062,1
598,35,VGB,2018,714.2857055664062,1
599,35,VGB,2019,714.2857055664062,1
600,35,VGB,2020,692.3078002929688,1
601,36,BRN,2000,698.7446899414062,1
602,36,BRN,2001,698.3471069335938,1
603,36,BRN,2002,700.7874145507812,1
604,36,BRN,2003,700.0,1
605,36,BRN,2004,700.3258056640625,1
606,36,BRN,2005,700.3258056640625,1
607,36,BRN,2006,700.0000610351562,1
608,36,BRN,2007,699.0595703125,1
609,36,BRN,2008,512.42236328125,1
610,36,BRN,2009,513.2743530273438,1
611,36,BRN,2010,515.4061889648438,1
612,36,BRN,2011,514.2857055664062,1
613,36,BRN,2012,513.5134887695312,1
614,36,BRN,2013,514.4927978515625,1
615,36,BRN,2014,514.1510009765625,1
616,36,BRN,2015,502.5380554199219,1
617,36,BRN,2016,501.2468566894531,1
618,36,BRN,2017,501.2787780761719,1
619,36,BRN,2018,500.0,1
620,36,BRN,2019,659.4827270507812,1
621,36,BRN,2020,659.0908813476562,1
622,37,BGR,2000,488.7107543945313,1
623,37,BGR,2001,523.1077270507812,1
624,37,BGR,2002,492.0452270507813,1
625,37,BGR,2003,539.9061279296875,1
626,37,BGR,2004,528.5792846679688,1
627,37,BGR,2005,495.8863525390625,1
628,37,BGR,2006,479.8988037109375,1
629,37,BGR,2007,600.5034790039062,1
630,37,BGR,2008,577.3031005859375,1
631,37,BGR,2009,535.3319091796875,1
632,37,BGR,2010,535.8712158203125,1
633,37,BGR,2011,590.5860595703125,1
634,37,BGR,2012,528.2174072265625,1
635,37,BGR,2013,479.6272583007813,1
636,37,BGR,2014,484.3634948730469,1
637,37,BGR,2015,487.52740478515625,1
638,37,BGR,2016,463.8116455078125,1
639,37,BGR,2017,504.6207885742188,1
640,37,BGR,2018,427.0064697265625,1
641,37,BGR,2019,430.243896484375,1
642,37,BGR,2020,367.0353393554688,1
643,37,BGR,2021,419.3927307128906,1
644,38,BFA,2000,468.7500305175781,1
645,38,BFA,2001,593.7499389648438,1
646,38,BFA,2002,583.3333129882812,1
647,38,BFA,2003,533.3333129882812,1
648,38,BFA,2004,553.1914672851562,1
649,38,BFA,2005,551.0204467773438,1
650,38,BFA,2006,596.1538696289062,1
651,38,BFA,2007,568.9655151367188,1
652,38,BFA,2008,551.72412109375,1
653,38,BFA,2009,560.6060791015625,1
654,38,BFA,2010,562.5000610351562,1
655,38,BFA,2011,608.6956176757812,1
656,38,BFA,2012,609.1953735351562,1
657,38,BFA,2013,616.1616821289062,1
658,38,BFA,2014,633.9285278320312,1
659,38,BFA,2015,652.7777709960938,1
660,38,BFA,2016,628.2051391601562,1
661,38,BFA,2017,630.302978515625,1
662,38,BFA,2018,618.75,1
663,38,BFA,2019,634.73046875,1
664,38,BFA,2020,631.25,1
665,39,BDI,2000,0.0,1
666,39,BDI,2001,0.0,1
