Id_share-elec-by-source,Id_Entity,Code,Year,ElectricityCoal%,ElectricityGas%,ElectricityHydro%,ElectricitySolar%,ElectricityWind%,ElectricityOil%,ElectricityNuclear%,ElectricityOtherRenewablesIncludingBioenergy%,Outlier_ElectricityCoal%,Outlier_ElectricityGas%,Outlier_ElectricityHydro%,Outlier_ElectricitySolar%,Outlier_ElectricityWind%,Outlier_ElectricityOil%,Outlier_ElectricityNuclear%,Outlier_ElectricityOtherRenewablesIncludingBioenergy%
0,0,AFG,2000,0.0,0.0,65.95744323730469,0.0,0.0,34.04255294799805,0.0,0.0,1,1,1,1,1,1,1,1
1,0,AFG,2001,0.0,0.0,84.74576568603516,0.0,0.0,15.25423812866211,0.0,0.0,1,1,1,1,1,1,1,1
2,0,AFG,2002,0.0,0.0,81.159423828125,0.0,0.0,18.840579986572266,0.0,0.0,1,1,1,1,1,1,1,1
3,0,AFG,2003,0.0,0.0,67.02127838134766,0.0,0.0,32.978721618652344,0.0,0.0,1,1,1,1,1,1,1,1
4,0,AFG,2004,0.0,0.0,62.921348571777344,0.0,0.0,37.078651428222656,0.0,0.0,1,1,1,1,1,1,1,1
5,0,AFG,2005,0.0,0.0,63.44085693359375,0.0,0.0,36.55913925170898,0.0,0.0,1,1,1,1,1,1,1,1
6,0,AFG,2006,0.0,0.0,76.19047546386719,0.0,0.0,23.80952453613281,0.0,0.0,1,1,1,1,1,1,1,1
7,0,AFG,2007,0.0,0.0,78.94737243652344,0.0,0.0,21.052631378173828,0.0,0.0,1,1,1,1,1,1,1,1
8,0,AFG,2008,0.0,0.0,73.97260284423828,0.0,0.0,26.02739715576172,0.0,0.0,1,1,1,1,1,1,1,1
9,0,AFG,2009,0.0,0.0,82.97872161865234,0.0,0.0,17.021276473999023,0.0,0.0,1,1,1,1,1,1,1,1
10,0,AFG,2010,0.0,0.0,79.7872314453125,0.0,0.0,20.212766647338867,0.0,0.0,1,1,1,1,1,1,1,1
11,0,AFG,2011,0.0,0.0,76.92308807373047,0.0,0.0,23.076923370361328,0.0,0.0,1,1,1,1,1,1,1,1
12,0,AFG,2012,0.0,0.0,80.68181610107422,3.409090995788574,0.0,15.909090995788574,0.0,0.0,1,1,1,0,1,1,1,1
13,0,AFG,2013,0.0,0.0,77.47747802734375,2.702702760696411,0.0,19.81982040405273,0.0,0.0,1,1,1,0,1,1,1,1
14,0,AFG,2014,0.0,0.0,83.62068939208984,2.5862069129943848,0.0,13.79310417175293,0.0,0.0,1,1,1,0,1,1,1,1
15,0,AFG,2015,0.0,0.0,84.74576568603516,2.542372941970825,0.0,12.711865425109863,0.0,0.0,1,1,1,0,1,1,1,1
16,0,AFG,2016,0.0,0.0,84.29751586914062,3.3057849407196045,0.0,12.39669418334961,0.0,0.0,1,1,1,0,1,1,1,1
17,0,AFG,2017,0.0,0.0,82.67716217041016,3.149606227874756,0.0,14.17322826385498,0.0,0.0,1,1,1,0,1,1,1,1
18,0,AFG,2018,0.0,0.0,79.4871826171875,3.4188034534454346,0.0,17.094017028808594,0.0,0.0,1,1,1,0,1,1,1,1
19,0,AFG,2019,0.0,0.0,79.24528503417969,3.773585081100464,0.0,16.98113250732422,0.0,0.0,1,1,1,0,1,1,1,1
20,0,AFG,2020,0.0,0.0,79.4871826171875,5.128205299377441,0.0,15.384615898132324,0.0,0.0,1,1,1,0,1,1,1,1
21,1,Sin Informacion,1985,53.86948776245117,10.7830228805542,19.093585968017575,0.0,0.0,13.242260932922363,2.052235841751098,0.1038666814565658,1,1,1,1,1,1,1,1
22,1,Sin Informacion,1986,52.600215911865234,10.495367050170898,18.935039520263672,0.0,0.0,13.766316413879396,3.259047031402588,0.2439749985933303,1,1,1,1,1,1,1,1
23,1,Sin Informacion,1987,54.31661224365234,11.269554138183594,17.50394058227539,0.0,0.0,13.802774429321287,2.200460195541382,0.2347823977470398,1,1,1,1,1,1,1,1
24,1,Sin Informacion,1988,51.62580108642578,11.517102241516112,18.14908599853516,0.0,0.0,14.430584907531738,3.553388357162476,0.2119909524917602,1,1,1,1,1,1,1,1
25,1,Sin Informacion,1989,51.267486572265625,12.046067237854004,18.35206794738769,0.0,0.0,14.13278579711914,3.619461536407471,0.201208010315895,1,1,1,1,1,1,1,1
26,1,Sin Informacion,1990,51.64898681640625,13.37569522857666,17.957626342773438,0.0,0.0,13.488801956176758,2.649984836578369,0.249661237001419,1,1,1,1,1,1,1,1
27,1,Sin Informacion,1991,50.71804428100586,14.03836727142334,18.667394638061523,0.0,0.0,12.953475952148438,2.814352512359619,0.2499184310436248,1,1,1,1,1,1,1,1
28,1,Sin Informacion,1992,50.44456481933594,15.413427352905272,17.644359588623047,0.0,0.0,12.999794960021973,2.8323535919189453,0.2568421363830566,1,1,1,1,1,1,1,1
29,1,Sin Informacion,1993,51.88595199584961,16.257701873779297,16.71446990966797,0.0,0.0005897576920688,12.327577590942385,2.13934588432312,0.2765078544616699,1,1,1,1,1,1,1,1
30,1,Sin Informacion,1994,51.16868591308594,17.67388343811035,16.391643524169922,0.0,0.0015368221793323,11.333943367004396,2.7597341537475586,0.2376382499933242,1,1,1,1,1,1,1,1
31,1,Sin Informacion,1995,51.5184440612793,18.2806453704834,16.47636604309082,0.0,0.0017367083346471,9.97426700592041,3.115323781967163,0.2808229923248291,1,1,1,1,1,1,1,1
32,1,Sin Informacion,1996,51.61552047729492,18.31124496459961,16.303293228149414,0.0,0.0018575089052319,9.776427268981934,3.080587148666382,0.3291435539722442,1,1,1,1,1,1,1,1
33,1,Sin Informacion,1997,51.38667678833008,18.915267944335938,15.924517631530762,0.0,0.0017956467345356,9.620318412780762,3.154103755950928,0.345821738243103,1,1,1,1,1,1,1,1
34,1,Sin Informacion,1998,49.615230560302734,19.02238655090332,16.396312713623047,0.0,0.0018695100443437,10.601223945617676,3.3456850051879883,0.4212668240070343,1,1,1,1,1,1,1,1
35,1,Sin Informacion,1999,47.72481155395508,20.564268112182617,16.884212493896484,0.0,0.0047295871190726,10.73081111907959,3.0663487911224365,0.4051499664783478,1,1,1,1,1,1,1,1
36,1,Sin Informacion,2000,47.301536560058594,20.86478614807129,17.09646224975586,0.002712732180953,0.039869736880064,10.57884407043457,2.955585241317749,0.515481173992157,1,1,1,1,1,1,1,1
37,1,Sin Informacion,2001,46.70552444458008,21.994220733642575,17.61420440673828,0.0032584567088633,0.0905180051922798,10.326128959655762,2.334718942642212,0.5086660981178284,1,1,1,1,1,1,1,1
38,1,Sin Informacion,2002,45.71531677246094,23.78179168701172,17.438547134399414,0.0034455463755875,0.0909771025180816,9.628366470336914,2.4593005180358887,0.4689304530620575,1,1,1,1,1,1,1,1
39,1,Sin Informacion,2003,46.167877197265625,24.35613441467285,16.221458435058594,0.0039405701681971,0.1052163317799568,9.538457870483398,2.4875969886779785,0.5151602625846863,1,1,1,1,1,1,1,1
40,1,Sin Informacion,2004,45.33958435058594,26.09913444519043,16.12798500061035,0.0045427270233631,0.1420647948980331,8.605438232421875,2.4713804721832275,0.5508270859718323,1,1,1,1,1,1,1,1
41,1,Sin Informacion,2005,44.395538330078125,27.07215690612793,15.851317405700684,0.0052428916096687,0.1392435878515243,9.384747505187988,2.0149483680725098,0.5370153188705444,1,1,1,1,1,1,1,1
42,1,Sin Informacion,2006,43.65635299682617,28.06953430175781,15.703463554382324,0.0064677321352064,0.1454462558031082,9.451147079467772,1.7104185819625854,0.6432247161865234,1,1,1,1,1,1,1,1
43,1,Sin Informacion,2007,42.97747802734375,28.651037216186523,15.588019371032717,0.0082656005397439,0.166398599743843,9.626700401306152,1.8530700206756592,0.514485776424408,1,1,1,1,1,1,1,1
44,1,Sin Informacion,2008,41.2944450378418,29.43778419494629,15.55084228515625,0.0116516621783375,0.2103727310895919,10.36742115020752,2.085479736328125,0.5239993333816528,1,1,1,1,1,1,1,1
45,1,Sin Informacion,2009,39.31159973144531,30.15060043334961,15.80064296722412,0.015207159332931,0.2522155940532684,11.30555534362793,2.0323495864868164,0.5654143691062927,1,1,1,1,1,1,1,1
46,1,Sin Informacion,2010,38.25457763671875,32.21856689453125,16.00984001159668,0.0321170166134834,0.3396129608154297,10.013823509216309,2.0108463764190674,0.5596169829368591,1,1,1,1,1,1,1,1
47,1,Sin Informacion,2011,37.661434173583984,34.00581741333008,16.04383659362793,0.0872214660048484,0.345720112323761,8.643938064575195,1.869044065475464,0.5589991807937622,1,1,1,0,1,1,1,1
48,1,Sin Informacion,2012,35.369598388671875,35.877689361572266,15.39398956298828,0.1373856514692306,0.3481673300266266,10.01658058166504,1.794714093208313,0.5594757199287415,1,1,1,0,1,1,1,1
49,1,Sin Informacion,2013,33.72296905517578,35.63090515136719,15.782271385192873,0.1056404411792755,0.4820363819599151,11.308900833129885,1.8922232389450075,0.5946900248527527,1,1,1,0,1,1,1,1
50,1,Sin Informacion,2014,32.721588134765625,35.56055450439453,16.112701416015625,0.2472638189792633,0.6570768356323242,11.692915916442873,1.7912228107452393,0.7092753052711487,1,1,1,0,0,1,1,1
51,1,Sin Informacion,2015,31.77779769897461,36.15297317504883,15.233610153198242,0.4122444987297058,1.1272859573364258,12.364686965942385,1.5480961799621582,0.9070323705673218,1,1,1,0,0,1,1,1
52,1,Sin Informacion,2016,31.037342071533203,37.75663757324219,14.676085472106934,0.6729100942611694,1.3968360424041748,11.220528602600098,1.8779672384262085,0.9038454294204712,1,1,1,0,0,1,1,1
53,1,Sin Informacion,2017,30.59810256958008,39.3230094909668,15.283772468566896,0.9403634667396544,1.5069998502731323,9.218810081481934,1.716951847076416,0.9225348234176636,1,1,1,0,0,1,1,1
54,1,Sin Informacion,2018,30.490915298461918,39.30112838745117,15.840215682983398,1.183136820793152,1.7381064891815186,8.505387306213379,1.3627756834030151,0.9617889523506165,1,1,1,0,0,1,1,1
55,1,Sin Informacion,2019,29.4677677154541,39.1019287109375,16.06859588623047,1.486133098602295,2.22806978225708,8.50015926361084,1.5670087337493896,0.9523493051528932,1,1,1,0,0,1,1,1
56,1,Sin Informacion,2020,28.043628692626957,39.41643142700195,17.118017196655273,1.878042697906494,2.49132776260376,7.798771381378174,1.6313610076904297,0.9433500170707704,1,1,1,0,0,1,1,1
57,1,Sin Informacion,2021,27.56629180908203,39.617794036865234,17.094261169433594,1.8401652574539185,2.7204830646514893,8.489277839660645,1.1614892482757568,0.894310474395752,1,1,1,0,0,1,1,1
58,2,Sin Informacion,1985,53.86948776245117,10.7830228805542,19.093585968017575,0.0,0.0,13.242260932922363,2.052235841751098,0.1038666814565658,1,1,1,1,1,1,1,1
59,2,Sin Informacion,1986,52.60020446777344,10.495367050170898,18.935039520263672,0.0,0.0,13.766314506530762,3.2590465545654297,0.243974968791008,1,1,1,1,1,1,1,1
60,2,Sin Informacion,1987,54.31661224365234,11.269554138183594,17.50394058227539,0.0,0.0,13.802774429321287,2.200460195541382,0.2347823977470398,1,1,1,1,1,1,1,1
61,2,Sin Informacion,1988,51.62580108642578,11.517102241516112,18.14908599853516,0.0,0.0,14.430584907531738,3.553388357162476,0.2119909524917602,1,1,1,1,1,1,1,1
62,2,Sin Informacion,1989,51.267486572265625,12.046065330505373,18.35206794738769,0.0,0.0,14.13278579711914,3.619461536407471,0.201208010315895,1,1,1,1,1,1,1,1
63,2,Sin Informacion,1990,51.64899444580078,13.37569522857666,17.957624435424805,0.0,0.0,13.488801956176758,2.649984836578369,0.249661237001419,1,1,1,1,1,1,1,1
64,2,Sin Informacion,1991,50.71804428100586,14.03836727142334,18.667394638061523,0.0,0.0,12.953475952148438,2.814352512359619,0.2499184310436248,1,1,1,1,1,1,1,1
65,2,Sin Informacion,1992,50.44456481933594,15.41342544555664,17.644359588623047,0.0,0.0,12.999794960021973,2.8323535919189453,0.2568421363830566,1,1,1,1,1,1,1,1
66,2,Sin Informacion,1993,51.88595199584961,16.257701873779297,16.71446990966797,0.0,0.0005897576920688,12.327577590942385,2.13934588432312,0.2765078544616699,1,1,1,1,1,1,1,1
67,2,Sin Informacion,1994,51.16868591308594,17.67388343811035,16.391645431518555,0.0,0.0015368221793323,11.333941459655762,2.7597341537475586,0.2376382499933242,1,1,1,1,1,1,1,1
68,2,Sin Informacion,1995,51.5184440612793,18.28064727783203,16.47636604309082,0.0,0.0017367083346471,9.97426700592041,3.115323781967163,0.2808229923248291,1,1,1,1,1,1,1,1
69,2,Sin Informacion,1996,51.615516662597656,18.31124496459961,16.303293228149414,0.0,0.0018575089052319,9.776427268981934,3.080587148666382,0.3291435539722442,1,1,1,1,1,1,1,1
70,2,Sin Informacion,1997,51.38667297363281,18.915266036987305,15.924516677856444,0.0,0.0017956466181203,9.620317459106444,3.154103279113769,0.3458217084407806,1,1,1,1,1,1,1,1
71,2,Sin Informacion,1998,49.61522674560547,19.02238655090332,16.396310806274414,0.0,0.0018695099279284,10.60122299194336,3.345684766769409,0.4212668240070343,1,1,1,1,1,1,1,1
72,2,Sin Informacion,1999,47.72481155395508,20.564268112182617,16.88420867919922,0.0,0.0047295871190726,10.73081111907959,3.0663487911224365,0.4051499664783478,1,1,1,1,1,1,1,1
73,2,Sin Informacion,2000,47.301536560058594,20.86478805541992,17.09646224975586,0.002712732180953,0.039869736880064,10.578845024108888,2.955585241317749,0.515481173992157,1,1,1,1,1,1,1,1
74,2,Sin Informacion,2001,46.70552444458008,21.994220733642575,17.61420440673828,0.0032584567088633,0.0905180051922798,10.326128005981444,2.334718942642212,0.5086660981178284,1,1,1,1,1,1,1,1
75,2,Sin Informacion,2002,45.71531677246094,23.78179168701172,17.438547134399414,0.0034455459099262,0.090977095067501,9.628366470336914,2.4593005180358887,0.4689304530620575,1,1,1,1,1,1,1,1
76,2,Sin Informacion,2003,46.16787338256836,24.35613441467285,16.221458435058594,0.0039405706338584,0.1052163317799568,9.538457870483398,2.4875969886779785,0.5151602625846863,1,1,1,1,1,1,1,1
77,2,Sin Informacion,2004,45.33958435058594,26.09913444519043,16.12798309326172,0.0045427270233631,0.1420647948980331,8.605438232421875,2.4713804721832275,0.5508270859718323,1,1,1,1,1,1,1,1
78,2,Sin Informacion,2005,44.395538330078125,27.07215690612793,15.851317405700684,0.0052428916096687,0.1392435878515243,9.384747505187988,2.0149483680725098,0.5370153188705444,1,1,1,1,1,1,1,1
79,2,Sin Informacion,2006,43.65635299682617,28.06953430175781,15.703465461730955,0.0064677321352064,0.1454462558031082,9.45114803314209,1.7104185819625854,0.6432247161865234,1,1,1,1,1,1,1,1
80,2,Sin Informacion,2007,42.977481842041016,28.65104103088379,15.588020324707031,0.0082656014710664,0.1663986146450042,9.626701354980469,1.8530701398849487,0.5144858360290527,1,1,1,1,1,1,1,1
81,2,Sin Informacion,2008,41.2944450378418,29.43778419494629,15.55084228515625,0.0116516621783375,0.2103727310895919,10.367420196533203,2.085479736328125,0.5239993333816528,1,1,1,1,1,1,1,1
82,2,Sin Informacion,2009,39.31159973144531,30.15060043334961,15.800642013549805,0.0152071611955761,0.2522155940532684,11.30555534362793,2.0323495864868164,0.5654143691062927,1,1,1,1,1,1,1,1
83,2,Sin Informacion,2010,38.25457763671875,32.21856689453125,16.009841918945312,0.0321170166134834,0.3396129608154297,10.013823509216309,2.0108463764190674,0.5596169829368591,1,1,1,1,1,1,1,1
84,2,Sin Informacion,2011,37.661434173583984,34.00581741333008,16.04383659362793,0.0872214660048484,0.345720112323761,8.643938064575195,1.869044065475464,0.558999240398407,1,1,1,0,1,1,1,1
85,2,Sin Informacion,2012,35.369598388671875,35.877689361572266,15.39398956298828,0.1373856514692306,0.3481673300266266,10.01658058166504,1.794714093208313,0.5594757199287415,1,1,1,0,1,1,1,1
86,2,Sin Informacion,2013,33.72296905517578,35.63090515136719,15.782271385192873,0.1056404411792755,0.4820363819599151,11.308900833129885,1.8922232389450075,0.5946900248527527,1,1,1,0,1,1,1,1
87,2,Sin Informacion,2014,32.721588134765625,35.56055450439453,16.112701416015625,0.2472638189792633,0.6570768356323242,11.692914009094238,1.7912228107452393,0.7092753052711487,1,1,1,0,0,1,1,1
88,2,Sin Informacion,2015,31.77779960632324,36.15297317504883,15.23361110687256,0.4122445285320282,1.127286076545715,12.364686965942385,1.5480962991714478,0.9070324897766112,1,1,1,0,0,1,1,1
89,2,Sin Informacion,2016,31.03734397888184,37.75664138793945,14.67608642578125,0.6729101538658142,1.3968361616134644,11.220529556274414,1.877967476844788,0.903845489025116,1,1,1,0,0,1,1,1
90,2,Sin Informacion,2017,30.59810256958008,39.3230094909668,15.283772468566896,0.9403634667396544,1.5069998502731323,9.218810081481934,1.716951847076416,0.9225348234176636,1,1,1,0,0,1,1,1
91,2,Sin Informacion,2018,30.490915298461918,39.30112838745117,15.840216636657717,1.183136820793152,1.7381064891815186,8.505387306213379,1.3627756834030151,0.9617889523506165,1,1,1,0,0,1,1,1
92,2,Sin Informacion,2019,29.4677677154541,39.1019287109375,16.068593978881836,1.486133098602295,2.22806978225708,8.50015926361084,1.5670087337493896,0.9523493051528932,1,1,1,0,0,1,1,1
93,2,Sin Informacion,2020,28.043628692626957,39.41643524169922,17.118017196655273,1.8780429363250728,2.491328239440918,7.798771858215332,1.6313611268997192,0.943350076675415,1,1,1,0,0,1,1,1
94,2,Sin Informacion,2021,27.56629180908203,39.617794036865234,17.09425926208496,1.8401652574539185,2.7204830646514893,8.489277839660645,1.1614892482757568,0.8943105936050415,1,1,1,0,0,1,1,1
95,4,ALB,1990,0.0,0.0,86.36363983154297,0.0,0.0,13.636363983154297,0.0,0.0,1,1,1,1,1,1,1,1
96,4,ALB,1991,0.0,0.0,92.14659881591795,0.0,0.0,7.853403568267822,0.0,0.0,1,1,1,1,1,1,1,1
97,4,ALB,1992,0.0,0.0,95.0,0.0,0.0,5.0,0.0,0.0,1,1,1,1,1,1,1,1
98,4,ALB,1993,0.0,0.0,93.76770782470705,0.0,0.0,6.23229455947876,0.0,0.0,1,1,1,1,1,1,1,1
99,4,ALB,1994,0.0,0.0,95.6852798461914,0.0,0.0,4.314720630645752,0.0,0.0,1,1,1,1,1,1,1,1
100,4,ALB,1995,0.0,0.0,93.95973205566406,0.0,0.0,6.040269374847412,0.0,0.0,1,1,1,1,1,1,1,1
101,4,ALB,1996,0.0,0.0,95.65943908691406,0.0,0.0,4.340567588806152,0.0,0.0,1,1,1,1,1,1,1,1
102,4,ALB,1997,0.0,0.0,96.17591094970705,0.0,0.0,3.824091672897339,0.0,0.0,1,1,1,1,1,1,1,1
103,4,ALB,1998,0.0,0.0,96.28179931640624,0.0,0.0,3.7181994915008554,0.0,0.0,1,1,1,1,1,1,1,1
104,4,ALB,1999,0.0,0.0,97.4169692993164,0.0,0.0,2.5830256938934326,0.0,0.0,1,1,1,1,1,1,1,1
105,4,ALB,2000,0.0,0.0,96.2264175415039,0.0,0.0,3.7735848426818848,0.0,0.0,1,1,1,1,1,1,1,1
106,4,ALB,2001,0.0,0.0,95.4423599243164,0.0,0.0,4.557640552520752,0.0,0.0,1,1,1,1,1,1,1,1
107,4,ALB,2002,0.0,0.0,93.85026550292967,0.0,0.0,6.14973258972168,0.0,0.0,1,1,1,1,1,1,1,1
108,4,ALB,2003,0.0,0.0,97.8000030517578,0.0,0.0,2.200000047683716,0.0,0.0,1,1,1,1,1,1,1,1
109,4,ALB,2004,0.0,0.0,97.50445556640624,0.0,0.0,2.4955437183380127,0.0,0.0,1,1,1,1,1,1,1,1
110,4,ALB,2005,0.0,0.0,98.7132339477539,0.0,0.0,1.2867647409439087,0.0,0.0,1,1,1,1,1,1,1,1
111,4,ALB,2006,0.0,0.0,98.36956787109376,0.0,0.0,1.63043475151062,0.0,0.0,1,1,1,1,1,1,1,1
112,4,ALB,2007,0.0,0.0,97.55245208740234,0.0,0.0,2.447552442550659,0.0,0.0,1,1,1,1,1,1,1,1
113,4,ALB,2008,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
114,4,ALB,2009,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
115,4,ALB,2010,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
116,4,ALB,2011,0.0,0.0,98.5680160522461,0.0,0.0,1.431980848312378,0.0,0.0,1,1,1,1,1,1,1,1
117,4,ALB,2012,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
118,4,ALB,2013,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
119,4,ALB,2014,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
120,4,ALB,2015,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
121,4,ALB,2016,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
122,4,ALB,2017,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
123,4,ALB,2018,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
124,4,ALB,2019,0.0,0.0,99.61538696289062,0.3846153914928436,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1
125,4,ALB,2020,0.0,0.0,99.43502807617188,0.5649717450141907,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1
126,5,DZA,2000,0.0,89.7607421875,0.2124980241060257,0.0,0.0,4.053203105926514,0.0,0.0,1,0,1,1,1,1,1,1
127,5,DZA,2001,0.0,89.99060821533203,0.2591549158096313,0.0,0.0,3.755868434906006,0.0,0.0,1,0,1,1,1,1,1,1
128,5,DZA,2002,0.0,90.38628387451172,0.2061631828546524,0.0,0.0,3.4360530376434326,0.0,0.0,1,0,1,1,1,1,1,1
129,5,DZA,2003,0.0,89.98239135742188,0.8974531888961792,0.0,0.0,3.3188838958740234,0.0,0.0,1,0,1,1,1,1,1,1
130,5,DZA,2004,0.0,90.11488342285156,0.8032256364822388,0.0,0.0,3.1361002922058105,0.0,0.0,1,0,1,1,1,1,1,1
131,5,DZA,2005,0.0,89.54739379882812,1.6373285055160522,0.0,0.0,2.889576911926269,0.0,0.0,1,0,1,1,1,1,1,1
132,5,DZA,2006,0.0,90.89618682861328,0.6177079677581787,0.0,0.0,2.4980838298797607,0.0,0.0,1,0,1,1,1,1,1,1
133,5,DZA,2007,0.0,90.5923309326172,0.605735719203949,0.0,0.0,2.546234130859375,0.0,0.0,1,0,1,1,1,1,1,1
134,5,DZA,2008,0.0,90.38944244384766,0.7033327221870422,0.0,0.0,2.932624101638794,0.0,0.0,1,0,1,1,1,1,1,1
135,5,DZA,2009,0.0,80.8359603881836,0.7932826280593872,0.0,0.0,2.458712100982666,0.0,0.0,1,0,1,1,1,1,1,1
136,5,DZA,2010,0.0,91.30862426757812,0.3782660663127899,0.0198972336947917,0.0,2.3395650386810303,0.0,0.0,1,0,1,1,1,1,1,1
137,5,DZA,2011,0.0,87.38742065429688,0.7122130990028381,0.0341386534273624,0.0,2.4494102001190186,0.0,0.0,1,0,1,1,1,1,1,1
138,5,DZA,2012,0.0,90.5970687866211,0.6777358055114746,0.0465582087635993,0.0,2.386884450912476,0.0,0.0,1,0,1,1,1,1,1,1
139,5,DZA,2013,0.0,91.21723175048828,0.1653030514717102,0.0477542132139205,0.0,2.270829916000366,0.0,0.0,1,0,1,1,1,1,1,1
140,5,DZA,2014,0.0,91.2345733642578,0.3004312217235565,0.0933983027935028,0.0015566383954137,2.3972229957580566,0.0,0.0,1,0,1,0,1,1,1,1
141,5,DZA,2015,0.0,91.31079864501952,0.2107619494199752,0.0843047797679901,0.0276170838624238,2.3837902545928955,0.0,0.0,1,0,1,0,1,1,1,1
142,5,DZA,2016,0.0,91.31371307373048,0.1014127284288406,0.3450849950313568,0.0268350131809711,2.239531278610229,0.0,0.0,1,0,1,0,1,1,1,1
143,5,DZA,2017,0.0,91.0980453491211,0.0736677423119545,0.6630096435546875,0.024994408711791,2.1179473400115967,0.0,0.0,1,0,1,0,1,1,1,1
144,5,DZA,2018,0.0,91.20436096191406,0.1526159942150116,0.7865593433380127,0.0130441021174192,1.8392183780670168,0.0,0.0,1,0,1,0,1,1,1,1
145,5,DZA,2019,0.0,91.25811004638672,0.1864413022994995,0.7543513178825378,0.0122658750042319,1.7785519361495972,0.0,0.0,1,0,1,0,1,1,1,1
146,5,DZA,2020,0.0,89.26756286621094,0.0626616328954696,0.8653874397277832,0.0097277127206325,1.7181415557861328,0.0,0.0,1,0,1,0,1,1,1,1
147,5,DZA,1985,0.0,0.0,5.263158321380615,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
148,5,DZA,1986,0.0,0.0,1.925891637802124,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
149,5,DZA,1987,0.0,0.0,3.92233943939209,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
150,5,DZA,1988,0.0,0.0,1.310325026512146,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
151,5,DZA,1989,0.0,0.0,1.4748107194900513,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
152,5,DZA,1990,0.0,0.0,0.8383011221885681,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
153,5,DZA,1991,0.0,0.0,1.689247727394104,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
154,5,DZA,1992,0.0,0.0,1.088264226913452,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
155,5,DZA,1993,0.0,0.0,1.818275451660156,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
156,5,DZA,1994,0.0,0.0,0.8348840475082397,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
157,5,DZA,1995,0.0,0.0,0.9789500832557678,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
158,5,DZA,1996,0.0,0.0,0.6536265015602112,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
159,5,DZA,1997,0.0,0.0,0.3488859236240387,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
160,5,DZA,1998,0.0,0.0,0.9242541790008544,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
161,5,DZA,1999,0.0,0.0,0.8199700713157654,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
162,5,DZA,2021,0.0,0.0,0.011038077995181,0.7880949378013611,0.0124623458832502,0.0,0.0,0.0,1,1,1,0,1,1,1,1
163,6,ASM,2000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,1,1,1,1,1,1
164,6,ASM,2001,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,1,1,1,1,1,1
165,6,ASM,2002,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,1,1,1,1,1,1
166,6,ASM,2003,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
167,6,ASM,2004,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
168,6,ASM,2005,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
169,6,ASM,2006,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
170,6,ASM,2007,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
171,6,ASM,2008,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,1,1,1,1,1,1
172,6,ASM,2009,0.0,0.0,0.0,0.0,0.0,99.99999237060548,0.0,0.0,1,1,1,1,1,1,1,1
