Id_electricity-prod-source-stacked,Id_Entity,Code,Year,ElectricityFromCoal(TWh),ElectricityFromGas(TWh),ElectricityFromHydro(TWh),OtherRenewablesIncludingBioenergy(TWh),ElectricityFromSolar(TWh),ElectricityFromOil(TWh),ElectricityFromWind(TWh),Electricity from nuclear (TWh)
0,0,AFG,2000,0.0,0.0,0.3100000023841858,0.0,0.0,0.1599999964237213,0.0,0.0
1,0,AFG,2001,0.0,0.0,0.5,0.0,0.0,0.0900000035762786,0.0,0.0
2,0,AFG,2002,0.0,0.0,0.5600000023841858,0.0,0.0,0.1299999952316284,0.0,0.0
3,0,AFG,2003,0.0,0.0,0.6299999952316284,0.0,0.0,0.3100000023841858,0.0,0.0
4,0,AFG,2004,0.0,0.0,0.5600000023841858,0.0,0.0,0.3300000131130218,0.0,0.0
5,0,AFG,2005,0.0,0.0,0.5899999737739563,0.0,0.0,0.3400000035762787,0.0,0.0
6,0,AFG,2006,0.0,0.0,0.6399999856948853,0.0,0.0,0.2000000029802322,0.0,0.0
7,0,AFG,2007,0.0,0.0,0.75,0.0,0.0,0.2000000029802322,0.0,0.0
8,0,AFG,2008,0.0,0.0,0.5400000214576721,0.0,0.0,0.1899999976158142,0.0,0.0
9,0,AFG,2009,0.0,0.0,0.7799999713897705,0.0,0.0,0.1599999964237213,0.0,0.0
10,0,AFG,2010,0.0,0.0,0.75,0.0,0.0,0.1899999976158142,0.0,0.0
11,0,AFG,2011,0.0,0.0,0.6000000238418579,0.0,0.0,0.1800000071525573,0.0,0.0
12,0,AFG,2012,0.0,0.0,0.7099999785423279,0.0,0.0299999993294477,0.1400000005960464,0.0,0.0
13,0,AFG,2013,0.0,0.0,0.8600000143051147,0.0,0.0299999993294477,0.2199999988079071,0.0,0.0
14,0,AFG,2014,0.0,0.0,0.9700000286102296,0.0,0.0299999993294477,0.1599999964237213,0.0,0.0
15,0,AFG,2015,0.0,0.0,1.0,0.0,0.0299999993294477,0.1500000059604644,0.0,0.0
16,0,AFG,2016,0.0,0.0,1.0199999809265137,0.0,0.0399999991059303,0.1500000059604644,0.0,0.0
17,0,AFG,2017,0.0,0.0,1.0499999523162842,0.0,0.0399999991059303,0.1800000071525573,0.0,0.0
18,0,AFG,2018,0.0,0.0,0.9300000071525574,0.0,0.0399999991059303,0.2000000029802322,0.0,0.0
19,0,AFG,2019,0.0,0.0,0.8399999737739563,0.0,0.0399999991059303,0.1800000071525573,0.0,0.0
20,0,AFG,2020,0.0,0.0,0.6200000047683716,0.0,0.0399999991059303,0.1199999973177909,0.0,0.0
21,1,Sin Informacion,1985,139.51434326171875,27.92650032043457,49.449684143066406,0.2689999938011169,0.0,34.29558181762695,0.0,5.315000057220459
22,1,Sin Informacion,1986,142.07826232910156,28.3489990234375,51.14537048339844,0.6589999794960022,0.0,37.18414688110352,0.0,8.803000450134277
23,1,Sin Informacion,1987,152.22747802734375,31.583999633789062,49.05646133422852,0.6579999923706055,0.0,38.683589935302734,0.0,6.166999816894531
24,1,Sin Informacion,1988,152.44873046875,34.009498596191406,53.59345626831055,0.6259999871253967,0.0,42.612884521484375,0.0,10.493000030517578
25,1,Sin Informacion,1989,157.21063232421875,36.939002990722656,56.276214599609375,0.6169999837875366,0.0,43.33788299560547,0.0,11.098999977111816
26,1,Sin Informacion,1990,164.67352294921875,42.64599990844727,57.254661560058594,0.7960000038146973,0.0,43.006622314453125,0.0,8.449000358581543
27,1,Sin Informacion,1991,164.78598022460938,45.61149978637695,60.6514892578125,0.8119999766349792,0.0,42.08662033081055,0.0,9.144000053405762
28,1,Sin Informacion,1992,165.42041015625,50.54450225830078,57.86029052734375,0.8422499895095825,0.0,42.62959289550781,0.0,9.288000106811523
29,1,Sin Informacion,1993,175.95684814453125,55.13349914550781,56.6825065612793,0.9376999735832214,0.0,41.805572509765625,0.0020000000949949,7.255000114440918
30,1,Sin Informacion,1994,179.79367065429688,62.10150146484375,57.59604644775391,0.8349999785423279,0.0,39.82457733154297,0.0054000001400709,9.696999549865724
31,1,Sin Informacion,1995,186.8858337402344,66.31399536132812,59.76887893676758,1.0187000036239624,0.0,36.18217468261719,0.0063000000081956,11.300999641418455
32,1,Sin Informacion,1996,197.2912139892578,69.99150085449219,62.31645965576172,1.258092999458313,0.0,37.3686637878418,0.0071000000461936,11.774999618530272
33,1,Sin Informacion,1997,206.04502868652344,75.84449768066406,63.85249710083008,1.3866404294967651,0.0,38.57456588745117,0.0071999998763203,12.647000312805176
34,1,Sin Informacion,1998,201.6976318359375,77.33049774169922,66.6548843383789,1.7125492095947266,0.0,43.09648132324219,0.0076000001281499,13.60099983215332
35,1,Sin Informacion,1999,199.79571533203125,86.09049987792969,70.68426513671875,1.696124792098999,0.0,44.92359924316406,0.0197999998927116,12.836999893188477
36,1,Sin Informacion,2000,208.2135772705078,91.84335327148438,75.25581359863281,2.269063234329224,0.0119409998878836,46.56632995605469,0.1755000054836273,13.010000228881836
37,1,Sin Informacion,2001,214.43116760253903,100.97834014892578,80.8691177368164,2.335352659225464,0.0149600002914667,47.40860748291016,0.415580004453659,10.718999862670898
38,1,Sin Informacion,2002,222.89767456054688,115.95470428466795,85.0264663696289,2.286400079727173,0.0167997144162654,46.94576644897461,0.4435840249061584,11.990999221801758
39,1,Sin Informacion,2003,235.01548767089844,123.98379516601562,82.57460021972656,2.622400045394897,0.0200592949986457,48.55508804321289,0.5355989933013916,12.662999153137209
40,1,Sin Informacion,2004,245.1945953369141,141.14303588867188,87.21947479248047,2.9788496494293213,0.0245668794959783,46.53784942626953,0.7682805061340332,13.36512279510498
41,1,Sin Informacion,2005,248.81207275390625,151.7242431640625,88.83773803710938,3.009669303894043,0.0293834637850523,52.59624099731445,0.7803820967674255,11.292654037475586
42,1,Sin Informacion,2006,255.90142822265625,164.5358123779297,92.04934692382812,3.770404815673828,0.0379120483994483,55.400001525878906,0.852565586566925,10.025999069213867
43,1,Sin Informacion,2007,262.4704284667969,174.97654724121094,95.19856262207033,3.1420483589172363,0.0504793636500835,58.79182052612305,1.0162233114242554,11.316999435424805
44,1,Sin Informacion,2008,257.4913330078125,183.55918884277344,96.96720886230467,3.2673957347869877,0.0726538896560669,64.64601135253906,1.31177818775177,13.003999710083008
45,1,Sin Informacion,2009,247.70558166503903,189.98138427734372,99.56114196777344,3.5627222061157227,0.0958215519785881,71.23722839355469,1.5892308950424194,12.805999755859377
46,1,Sin Informacion,2010,257.3392333984375,216.73487854003903,107.69847869873048,3.76455307006836,0.2160517424345016,67.36316680908203,2.2845823764801025,13.526999473571776
47,1,Sin Informacion,2011,259.9766540527344,234.74197387695312,110.7505111694336,3.8587684631347656,0.6020892858505249,59.6690559387207,2.386503934860229,12.902000427246094
48,1,Sin Informacion,2012,255.55764770507807,259.2287902832031,111.2269287109375,4.042406558990479,0.9926591515541076,72.37327575683594,2.51563024520874,12.96743392944336
49,1,Sin Informacion,2013,251.39537048339844,265.6184997558594,117.65245056152344,4.433248996734619,0.787520170211792,84.30471801757812,3.593447208404541,14.105998039245604
50,1,Sin Informacion,2014,251.9851837158203,273.84771728515625,124.08204650878906,5.462047100067139,1.904150128364563,90.04579162597656,5.060072898864746,13.793999671936035
51,1,Sin Informacion,2015,251.18914794921875,285.7729187011719,120.41480255126952,7.169681549072266,3.258606433868408,97.73726654052734,8.910686492919922,12.237000465393066
52,1,Sin Informacion,2016,248.33612060546875,302.0985717773437,117.42635345458984,7.231852054595947,5.384091377258301,89.77774810791016,11.17637062072754,15.026000022888184
53,1,Sin Informacion,2017,252.9359588623047,325.0594482421875,126.34168243408205,7.626035690307617,7.773414611816406,76.20631408691406,12.457453727722168,14.192999839782717
54,1,Sin Informacion,2018,259.0923767089844,333.9559936523437,134.60006713867188,8.172670364379883,10.053543090820312,72.27336883544922,14.769322395324709,11.579999923706056
55,1,Sin Informacion,2019,255.6742401123047,339.2640991210937,139.41761779785156,8.26296615600586,12.894289016723633,73.75080871582031,19.331632614135746,13.595999717712402
56,1,Sin Informacion,2020,239.7960205078125,337.0428161621094,146.37307739257812,8.066415786743164,16.058805465698242,66.6858901977539,21.30289649963379,13.94947338104248
57,1,Sin Informacion,2021,247.4037628173828,355.5643920898437,153.418701171875,8.02631664276123,16.515235900878906,76.19012451171875,24.41596984863281,10.42421054840088
58,1,Sin Informacion,1965,0.0,0.0,13.905635833740234,0.0,0.0,0.0,0.0,0.0
59,1,Sin Informacion,1966,0.0,0.0,15.510004043579102,0.0,0.0,0.0,0.0,0.0
60,1,Sin Informacion,1967,0.0,0.0,16.190637588500977,0.0,0.0,0.0,0.0,0.0
61,1,Sin Informacion,1968,0.0,0.0,18.93834114074707,0.0,0.0,0.0,0.0,0.0
62,1,Sin Informacion,1969,0.0,0.0,22.10089111328125,0.0,0.0,0.0,0.0,0.0
63,1,Sin Informacion,1970,0.0,0.0,27.630430221557617,0.0,0.0,0.0,0.0,0.0
64,1,Sin Informacion,1971,0.0,0.0,26.013391494750977,0.164000004529953,0.0,0.0,0.0,0.0
65,1,Sin Informacion,1972,0.0,0.0,29.633195877075195,0.1650000065565109,0.0,0.0,0.0,0.0
66,1,Sin Informacion,1973,0.0,0.0,31.345706939697266,0.1700000017881393,0.0,0.0,0.0,0.0
67,1,Sin Informacion,1974,0.0,0.0,35.667076110839844,0.1749999970197677,0.0,0.0,0.0,0.0
68,1,Sin Informacion,1975,0.0,0.0,37.71796798706055,0.1720000058412552,0.0,0.0,0.0,0.0
69,1,Sin Informacion,1976,0.0,0.0,41.79763412475586,0.1850000023841858,0.0,0.0,0.0,0.0
70,1,Sin Informacion,1977,0.0,0.0,45.92876815795898,0.1889999955892563,0.0,0.0,0.0,0.0
71,1,Sin Informacion,1978,0.0,0.0,46.30693817138672,0.1949999928474426,0.0,0.0,0.0,0.0
72,1,Sin Informacion,1979,0.0,0.0,49.56523132324219,0.2010000050067901,0.0,0.0,0.0,0.0
73,1,Sin Informacion,1980,0.0,0.0,48.31178665161133,0.2070000022649765,0.0,0.0,0.0,0.0
74,1,Sin Informacion,1981,0.0,0.0,50.19290542602539,0.2179999947547912,0.0,0.0,0.0,0.0
75,1,Sin Informacion,1982,0.0,0.0,50.20623779296875,0.2360000014305114,0.0,0.0,0.0,0.0
76,1,Sin Informacion,1983,0.0,0.0,45.247161865234375,0.2300000041723251,0.0,0.0,0.0,0.0
77,1,Sin Informacion,1984,0.0,0.0,44.48997497558594,0.2339999973773956,0.0,0.0,0.0,3.924999952316284
78,2,Sin Informacion,1985,139.51434326171875,27.92650032043457,49.449684143066406,0.2689999938011169,0.0,34.29558181762695,0.0,5.315000057220459
79,2,Sin Informacion,1986,142.0782470703125,28.349000930786133,51.1453742980957,0.6589999794960022,0.0,37.18414688110352,0.0,8.803000450134277
80,2,Sin Informacion,1987,152.22747802734375,31.583999633789062,49.05646133422852,0.6579999923706055,0.0,38.683589935302734,0.0,6.166999816894531
81,2,Sin Informacion,1988,152.44873046875,34.009498596191406,53.59345626831055,0.6259999871253967,0.0,42.612884521484375,0.0,10.493000030517578
82,2,Sin Informacion,1989,157.21063232421875,36.93899917602539,56.276214599609375,0.6169999837875366,0.0,43.33788299560547,0.0,11.098999977111816
83,2,Sin Informacion,1990,164.6735382080078,42.64599990844727,57.25465774536133,0.7960000038146973,0.0,43.006622314453125,0.0,8.449000358581543
84,2,Sin Informacion,1991,164.78598022460938,45.61149978637695,60.6514892578125,0.8119999766349792,0.0,42.08662033081055,0.0,9.144000053405762
85,2,Sin Informacion,1992,165.42041015625,50.54449844360352,57.86029052734375,0.8422499895095825,0.0,42.62959289550781,0.0,9.288000106811523
86,2,Sin Informacion,1993,175.95684814453125,55.13349914550781,56.6825065612793,0.9376999735832214,0.0,41.805572509765625,0.0020000000949949,7.255000114440918
87,2,Sin Informacion,1994,179.79367065429688,62.10150146484375,57.59605026245117,0.8349999785423279,0.0,39.8245735168457,0.0054000001400709,9.696999549865724
88,2,Sin Informacion,1995,186.88584899902344,66.31400299072266,59.76887512207031,1.0187000036239624,0.0,36.18217468261719,0.0063000000081956,11.300999641418455
89,2,Sin Informacion,1996,197.29119873046875,69.99150085449219,62.31645965576172,1.2580931186676023,0.0,37.3686637878418,0.0071000000461936,11.774999618530272
90,2,Sin Informacion,1997,206.04502868652344,75.84449768066406,63.85249710083008,1.3866404294967651,0.0,38.57456588745117,0.0071999998763203,12.647000312805176
91,2,Sin Informacion,1998,201.6976318359375,77.33049774169922,66.6548843383789,1.712549328804016,0.0,43.09648132324219,0.0076000001281499,13.60099983215332
92,2,Sin Informacion,1999,199.79571533203125,86.09049987792969,70.68425750732422,1.696124792098999,0.0,44.92359924316406,0.0197999998927116,12.836999893188477
93,2,Sin Informacion,2000,208.2135772705078,91.8433609008789,75.25581359863281,2.269063234329224,0.0119409998878836,46.56633377075195,0.1755000054836273,13.010000228881836
94,2,Sin Informacion,2001,214.43116760253903,100.97834014892578,80.8691177368164,2.335352659225464,0.0149600002914667,47.40860366821289,0.415580004453659,10.718999862670898
95,2,Sin Informacion,2002,222.89767456054688,115.95470428466795,85.0264663696289,2.286400079727173,0.0167997125536203,46.94576644897461,0.443583995103836,11.990999221801758
96,2,Sin Informacion,2003,235.01547241210935,123.98379516601562,82.57460021972656,2.622400045394897,0.0200592968612909,48.55508804321289,0.5355989933013916,12.662999153137209
97,2,Sin Informacion,2004,245.1945953369141,141.14303588867188,87.21946716308594,2.9788496494293213,0.0245668794959783,46.53784942626953,0.7682805061340332,13.36512279510498
98,2,Sin Informacion,2005,248.81207275390625,151.7242431640625,88.83773040771484,3.009669303894043,0.0293834637850523,52.59624099731445,0.7803820967674255,11.292654037475586
99,2,Sin Informacion,2006,255.90142822265625,164.5358123779297,92.04935455322266,3.770404815673828,0.0379120483994483,55.40000534057617,0.852565586566925,10.025999069213867
100,2,Sin Informacion,2007,262.4704284667969,174.97654724121094,95.19856262207033,3.1420483589172363,0.0504793636500835,58.79182052612305,1.0162233114242554,11.316999435424805
101,2,Sin Informacion,2008,257.4913330078125,183.55918884277344,96.96720886230467,3.2673957347869877,0.0726538896560669,64.64600372314453,1.31177818775177,13.003999710083008
102,2,Sin Informacion,2009,247.70558166503903,189.98138427734372,99.5611343383789,3.5627222061157227,0.0958215594291687,71.23722839355469,1.5892308950424194,12.805999755859377
103,2,Sin Informacion,2010,257.3392333984375,216.73487854003903,107.698486328125,3.76455307006836,0.2160517573356628,67.36316680908203,2.2845823764801025,13.526999473571776
104,2,Sin Informacion,2011,259.9766540527344,234.74197387695312,110.7505111694336,3.8587687015533447,0.6020892858505249,59.6690559387207,2.386503934860229,12.902000427246094
105,2,Sin Informacion,2012,255.55764770507807,259.2287902832031,111.2269287109375,4.042407035827637,0.9926591515541076,72.37327575683594,2.51563024520874,12.96743392944336
106,2,Sin Informacion,2013,251.39537048339844,265.6184997558594,117.65245056152344,4.433248996734619,0.787520170211792,84.30471801757812,3.593447208404541,14.105998039245604
107,2,Sin Informacion,2014,251.9851837158203,273.84771728515625,124.08204650878906,5.462047100067139,1.904150128364563,90.04578399658203,5.060072898864746,13.793999671936035
108,2,Sin Informacion,2015,251.18914794921875,285.7729187011719,120.41480255126952,7.169681549072266,3.258606433868408,97.7372589111328,8.910686492919922,12.237000465393066
109,2,Sin Informacion,2016,248.33612060546875,302.0985717773437,117.42635345458984,7.231852054595947,5.384091377258301,89.77774810791016,11.17637062072754,15.026000022888184
110,2,Sin Informacion,2017,252.9359588623047,325.0594482421875,126.34168243408205,7.626035690307617,7.773414611816406,76.20631408691406,12.457453727722168,14.192999839782717
111,2,Sin Informacion,2018,259.0923767089844,333.9559936523437,134.60008239746094,8.172670364379883,10.053543090820312,72.27336883544922,14.769322395324709,11.579999923706056
112,2,Sin Informacion,2019,255.6742401123047,339.2640991210937,139.4176025390625,8.26296615600586,12.894289016723633,73.75080871582031,19.331632614135746,13.595999717712402
113,2,Sin Informacion,2020,239.79600524902344,337.0428161621094,146.37307739257812,8.066415786743164,16.058805465698242,66.6858901977539,21.302898406982425,13.94947338104248
114,2,Sin Informacion,2021,247.4037628173828,355.5643920898437,153.41868591308594,8.026317596435547,16.515235900878906,76.19012451171875,24.41596984863281,10.42421054840088
115,2,Sin Informacion,1965,0.0,0.0,13.905634880065918,0.0,0.0,0.0,0.0,0.0
116,2,Sin Informacion,1966,0.0,0.0,15.510004043579102,0.0,0.0,0.0,0.0,0.0
117,2,Sin Informacion,1967,0.0,0.0,16.190635681152344,0.0,0.0,0.0,0.0,0.0
118,2,Sin Informacion,1968,0.0,0.0,18.93834114074707,0.0,0.0,0.0,0.0,0.0
119,2,Sin Informacion,1969,0.0,0.0,22.100889205932617,0.0,0.0,0.0,0.0,0.0
120,2,Sin Informacion,1970,0.0,0.0,27.630430221557617,0.0,0.0,0.0,0.0,0.0
121,2,Sin Informacion,1971,0.0,0.0,26.013391494750977,0.164000004529953,0.0,0.0,0.0,0.0
122,2,Sin Informacion,1972,0.0,0.0,29.633195877075195,0.1650000065565109,0.0,0.0,0.0,0.0
123,2,Sin Informacion,1973,0.0,0.0,31.345706939697266,0.1700000017881393,0.0,0.0,0.0,0.0
124,2,Sin Informacion,1974,0.0,0.0,35.667076110839844,0.1749999970197677,0.0,0.0,0.0,0.0
125,2,Sin Informacion,1975,0.0,0.0,37.71797180175781,0.1720000058412552,0.0,0.0,0.0,0.0
126,2,Sin Informacion,1976,0.0,0.0,41.79763412475586,0.1850000023841858,0.0,0.0,0.0,0.0
127,2,Sin Informacion,1977,0.0,0.0,45.92876815795898,0.1889999955892563,0.0,0.0,0.0,0.0
128,2,Sin Informacion,1978,0.0,0.0,46.30693817138672,0.1949999928474426,0.0,0.0,0.0,0.0
129,2,Sin Informacion,1979,0.0,0.0,49.56523132324219,0.2010000050067901,0.0,0.0,0.0,0.0
130,2,Sin Informacion,1980,0.0,0.0,48.31178283691406,0.2070000022649765,0.0,0.0,0.0,0.0
131,2,Sin Informacion,1981,0.0,0.0,50.19290542602539,0.2179999947547912,0.0,0.0,0.0,0.0
132,2,Sin Informacion,1982,0.0,0.0,50.20623779296875,0.2360000014305114,0.0,0.0,0.0,0.0
133,2,Sin Informacion,1983,0.0,0.0,45.247161865234375,0.2300000041723251,0.0,0.0,0.0,0.0
134,2,Sin Informacion,1984,0.0,0.0,44.48997497558594,0.2339999973773956,0.0,0.0,0.0,3.924999952316284
135,4,ALB,1990,0.0,0.0,2.8499999046325684,0.0,0.0,0.449999988079071,0.0,0.0
136,4,ALB,1991,0.0,0.0,3.5199999809265137,0.0,0.0,0.3000000119209289,0.0,0.0
137,4,ALB,1992,0.0,0.0,3.2300000190734863,0.0,0.0,0.1700000017881393,0.0,0.0
138,4,ALB,1993,0.0,0.0,3.309999942779541,0.0,0.0,0.2199999988079071,0.0,0.0
139,4,ALB,1994,0.0,0.0,3.7699999809265137,0.0,0.0,0.1700000017881393,0.0,0.0
140,4,ALB,1995,0.0,0.0,4.199999809265137,0.0,0.0,0.270000010728836,0.0,0.0
141,4,ALB,1996,0.0,0.0,5.730000019073486,0.0,0.0,0.2599999904632568,0.0,0.0
142,4,ALB,1997,0.0,0.0,5.03000020980835,0.0,0.0,0.2000000029802322,0.0,0.0
143,4,ALB,1998,0.0,0.0,4.920000076293945,0.0,0.0,0.1899999976158142,0.0,0.0
144,4,ALB,1999,0.0,0.0,5.28000020980835,0.0,0.0,0.1400000005960464,0.0,0.0
145,4,ALB,2000,0.0,0.0,4.590000152587891,0.0,0.0,0.1800000071525573,0.0,0.0
146,4,ALB,2001,0.0,0.0,3.559999942779541,0.0,0.0,0.1700000017881393,0.0,0.0
147,4,ALB,2002,0.0,0.0,3.509999990463257,0.0,0.0,0.2300000041723251,0.0,0.0
148,4,ALB,2003,0.0,0.0,4.889999866485596,0.0,0.0,0.1099999994039535,0.0,0.0
149,4,ALB,2004,0.0,0.0,5.46999979019165,0.0,0.0,0.1400000005960464,0.0,0.0
150,4,ALB,2005,0.0,0.0,5.369999885559082,0.0,0.0,0.0700000002980232,0.0,0.0
151,4,ALB,2006,0.0,0.0,5.429999828338623,0.0,0.0,0.0900000035762786,0.0,0.0
152,4,ALB,2007,0.0,0.0,2.789999961853028,0.0,0.0,0.0700000002980232,0.0,0.0
153,4,ALB,2008,0.0,0.0,3.799999952316284,0.0,0.0,0.0,0.0,0.0
154,4,ALB,2009,0.0,0.0,5.199999809265137,0.0,0.0,0.0,0.0,0.0
155,4,ALB,2010,0.0,0.0,7.570000171661377,0.0,0.0,0.0,0.0,0.0
156,4,ALB,2011,0.0,0.0,4.130000114440918,0.0,0.0,0.0599999986588954,0.0,0.0
157,4,ALB,2012,0.0,0.0,4.71999979019165,0.0,0.0,0.0,0.0,0.0
158,4,ALB,2013,0.0,0.0,6.960000038146973,0.0,0.0,0.0,0.0,0.0
159,4,ALB,2014,0.0,0.0,4.71999979019165,0.0,0.0,0.0,0.0,0.0
160,4,ALB,2015,0.0,0.0,5.889999866485596,0.0,0.0,0.0,0.0,0.0
161,4,ALB,2016,0.0,0.0,7.78000020980835,0.0,0.0,0.0,0.0,0.0
162,4,ALB,2017,0.0,0.0,4.519999980926514,0.0,0.0,0.0,0.0,0.0
163,4,ALB,2018,0.0,0.0,8.550000190734863,0.0,0.0,0.0,0.0,0.0
164,4,ALB,2019,0.0,0.0,5.179999828338623,0.0,0.0199999995529651,0.0,0.0,0.0
165,4,ALB,2020,0.0,0.0,5.28000020980835,0.0,0.0299999993294477,0.0,0.0,0.0
166,5,DZA,2000,0.0,22.809999465942383,0.0540000014007091,0.0,0.0,1.0299999713897705,0.0,0.0
167,5,DZA,2001,0.0,23.959999084472656,0.0689999982714653,0.0,0.0,1.0,0.0,0.0
168,5,DZA,2002,0.0,24.989999771118164,0.0570000000298023,0.0,0.0,0.949999988079071,0.0,0.0
169,5,DZA,2003,0.0,26.56999969482422,0.2649999856948852,0.0,0.0,0.9800000190734864,0.0,0.0
170,5,DZA,2004,0.0,28.15999984741211,0.2509999871253967,0.0,0.0,0.9800000190734864,0.0,0.0
171,5,DZA,2005,0.0,30.3700008392334,0.5552999973297119,0.0,0.0,0.9800000190734864,0.0,0.0
172,5,DZA,2006,0.0,32.02000045776367,0.2176000028848648,0.0,0.0,0.8799999952316284,0.0,0.0
173,5,DZA,2007,0.0,33.79999923706055,0.2259999960660934,0.0,0.0,0.949999988079071,0.0,0.0
174,5,DZA,2008,0.0,36.369998931884766,0.2829999923706054,0.0,0.0,1.1799999475479126,0.0,0.0
175,5,DZA,2009,0.0,34.849998474121094,0.3420000076293945,0.0,0.0,1.059999942779541,0.0,0.0
176,5,DZA,2010,0.0,41.7599983215332,0.1729999929666519,0.0,0.0091000003740191,1.0700000524520874,0.0,0.0
177,5,DZA,2011,0.0,46.380001068115234,0.3779999911785126,0.0,0.0181187503039836,1.2999999523162842,0.0,0.0
178,5,DZA,2012,0.0,52.0,0.3889999985694885,0.0,0.026723014190793,1.3700000047683716,0.0,0.0
179,5,DZA,2013,0.0,54.630001068115234,0.0989999994635582,0.0,0.0285999998450279,1.3600000143051147,0.0,0.0
180,5,DZA,2014,0.0,58.61000061035156,0.1930000036954879,0.0,0.0599999986588954,1.5399999618530271,0.0010000000474974,0.0
181,5,DZA,2015,0.0,62.81999969482422,0.1449999958276748,0.0,0.0579999983310699,1.6399999856948853,0.0189999993890523,0.0
182,5,DZA,2016,0.0,64.83000183105469,0.0719999969005584,0.0,0.2450000047683715,1.590000033378601,0.0190520547330379,0.0
183,5,DZA,2017,0.0,69.25,0.0560000017285347,0.0,0.5040000081062317,1.6100000143051147,0.0189999993890523,0.0
184,5,DZA,2018,0.0,69.91999816894531,0.1169999986886978,0.0,0.6029999852180481,1.409999966621399,0.0099999997764825,0.0
185,5,DZA,2019,0.0,74.4000015258789,0.1519999951124191,0.0,0.6150000095367432,1.4500000476837158,0.0099999997764825,0.0
186,5,DZA,2020,0.0,70.66000366210938,0.049600001424551,0.0,0.6850000023841858,1.3600000143051147,0.0076999999582767,0.0
187,5,DZA,1965,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0
188,5,DZA,1966,0.0,0.0,0.3549999892711639,0.0,0.0,0.0,0.0,0.0
189,5,DZA,1967,0.0,0.0,0.4099999964237213,0.0,0.0,0.0,0.0,0.0
190,5,DZA,1968,0.0,0.0,0.5630000233650208,0.0,0.0,0.0,0.0,0.0
191,5,DZA,1969,0.0,0.0,0.3610000014305115,0.0,0.0,0.0,0.0,0.0
192,5,DZA,1970,0.0,0.0,0.5799999833106995,0.0,0.0,0.0,0.0,0.0
193,5,DZA,1971,0.0,0.0,0.3300000131130218,0.0,0.0,0.0,0.0,0.0
194,5,DZA,1972,0.0,0.0,0.4950000047683716,0.0,0.0,0.0,0.0,0.0
195,5,DZA,1973,0.0,0.0,0.7519999742507935,0.0,0.0,0.0,0.0,0.0
196,5,DZA,1974,0.0,0.0,0.4970000088214874,0.0,0.0,0.0,0.0,0.0
197,5,DZA,1975,0.0,0.0,0.328000009059906,0.0,0.0,0.0,0.0,0.0
198,5,DZA,1976,0.0,0.0,0.3889999985694885,0.0,0.0,0.0,0.0,0.0
199,5,DZA,1977,0.0,0.0,0.2689999938011169,0.0,0.0,0.0,0.0,0.0
200,5,DZA,1978,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
201,5,DZA,1979,0.0,0.0,0.2910000085830688,0.0,0.0,0.0,0.0,0.0
202,5,DZA,1980,0.0,0.0,0.2569999992847442,0.0,0.0,0.0,0.0,0.0
203,5,DZA,1981,0.0,0.0,0.3659999966621399,0.0,0.0,0.0,0.0,0.0
204,5,DZA,1982,0.0,0.0,0.4790000021457672,0.0,0.0,0.0,0.0,0.0
205,5,DZA,1983,0.0,0.0,0.2349999994039535,0.0,0.0,0.0,0.0,0.0
206,5,DZA,1984,0.0,0.0,0.4519999921321869,0.0,0.0,0.0,0.0,0.0
207,5,DZA,1985,0.0,0.0,0.6460000276565552,0.0,0.0,0.0,0.0,0.0
208,5,DZA,1986,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
209,5,DZA,1987,0.0,0.0,0.4990000128746032,0.0,0.0,0.0,0.0,0.0
210,5,DZA,1988,0.0,0.0,0.1829999983310699,0.0,0.0,0.0,0.0,0.0
211,5,DZA,1989,0.0,0.0,0.2259999960660934,0.0,0.0,0.0,0.0,0.0
212,5,DZA,1990,0.0,0.0,0.135000005364418,0.0,0.0,0.0,0.0,0.0
213,5,DZA,1991,0.0,0.0,0.2930000126361847,0.0,0.0,0.0,0.0,0.0
214,5,DZA,1992,0.0,0.0,0.1990000009536743,0.0,0.0,0.0,0.0,0.0
215,5,DZA,1993,0.0,0.0,0.3529999852180481,0.0,0.0,0.0,0.0,0.0
216,5,DZA,1994,0.0,0.0,0.1659999936819076,0.0,0.0,0.0,0.0,0.0
217,5,DZA,1995,0.0,0.0,0.1930000036954879,0.0,0.0,0.0,0.0,0.0
218,5,DZA,1996,0.0,0.0,0.135000005364418,0.0,0.0,0.0,0.0,0.0
219,5,DZA,1997,0.0,0.0,0.0750000029802322,0.0,0.0,0.0,0.0,0.0
220,5,DZA,1998,0.0,0.0,0.2150000035762787,0.0,0.0,0.0,0.0,0.0
221,5,DZA,1999,0.0,0.0,0.2029999941587448,0.0,0.0,0.0,0.0,0.0
222,5,DZA,2021,0.0,0.0,0.0093000000342726,0.0,0.6639999747276306,0.0,0.0104999998584389,0.0
223,6,ASM,2000,0.0,0.0,0.0,0.0,0.0,0.1599999964237213,0.0,0.0
224,6,ASM,2001,0.0,0.0,0.0,0.0,0.0,0.1599999964237213,0.0,0.0
225,6,ASM,2002,0.0,0.0,0.0,0.0,0.0,0.1700000017881393,0.0,0.0
226,6,ASM,2003,0.0,0.0,0.0,0.0,0.0,0.1800000071525573,0.0,0.0
